10001 -20.0 8380326
10002 -13.0 8382553
10003 -17.0 8383977
10004 -20.0 8385779
10005 -19.0 8386621
10006 -20.0 8387577
10007 -18.0 8389053
10008 -21.0 8390106
10009 -20.0 8391059
10010 -20.0 8392313
10011 -20.0 8393510
10012 -19.0 8394599
10013 -21.0 8396021
10014 -20.0 8397466
10015 -17.0 8399132
10016 -17.0 8401416
10017 -19.0 8403231
10018 -20.0 8404058
10019 -21.0 8405843
10020 -20.0 8406794
10021 -21.0 8408208
10022 -18.0 8409863
10023 -21.0 8411102
10024 -19.0 8412367
10025 -19.0 8413825
10026 -21.0 8414333
10027 -21.0 8414780
10028 -21.0 8415227
10029 -20.0 8416848
10030 -19.0 8417692
10031 -20.0 8419568
10032 -21.0 8420435
10033 -21.0 8421249
10034 -18.0 8422598
10035 -13.0 8425065
10036 -19.0 8426819
10037 -19.0 8428706
10038 -19.0 8430582
10039 -19.0 8432710
10040 -21.0 8433399
10041 -18.0 8435109
10042 -15.0 8436936
10043 -15.0 8438402
10044 -16.0 8440457
10045 -19.0 8441547
10046 -18.0 8443750
10047 -21.0 8445597
10048 -19.0 8447847
10049 -16.0 8450330
10050 -18.0 8451917
10051 -20.0 8453726
10052 -13.0 8455827
10053 -4.0 8459001
10054 -21.0 8460113
10055 -20.0 8461305
10056 -18.0 8463444
10057 -20.0 8465614
10058 -21.0 8466427
10059 -21.0 8467851
10060 -18.0 8468833
10061 -21.0 8469945
10062 -19.0 8470852
10063 -19.0 8473281
10064 -21.0 8474332
10065 -17.0 8476788
10066 -19.0 8478665
10067 -21.0 8480341
10068 -15.0 8482410
10069 -20.0 8483671
10070 -17.0 8485286
10071 -11.0 8487541
10072 -14.0 8490050
10073 -19.0 8491513
10074 -21.0 8492324
10075 -21.0 8493257
10076 -20.0 8494202
10077 -19.0 8496506
10078 -18.0 8498167
10079 -19.0 8500050
10080 -17.0 8502140
10081 -18.0 8504890
10082 -21.0 8506430
10083 -21.0 8507544
10084 -20.0 8508087
10085 -21.0 8510791
10086 -21.0 8511851
10087 -19.0 8512637
10088 -18.0 8514118
10089 -20.0 8515070
10090 -20.0 8517538
10091 -18.0 8519742
10092 -19.0 8521072
10093 -21.0 8521885
10094 -21.0 8522575
10095 -7.0 8525260
10096 -18.0 8527453
10097 -20.0 8528701
10098 -18.0 8530297
10099 -20.0 8530943
10100 -21.0 8532362
10101 -21.0 8534148
10102 -17.0 8536127
10103 -20.0 8537016
10104 -20.0 8540098
10105 -3.0 8543216
10106 -17.0 8544763
10107 -19.0 8546089
10108 -21.0 8547150
10109 -20.0 8548895
10110 -18.0 8550912
10111 -20.0 8552599
10112 -16.0 8554344
10113 -15.0 8556242
10114 -19.0 8557389
10115 -18.0 8559228
10116 -19.0 8559949
10117 -20.0 8560653
10118 -20.0 8562156
10119 -19.0 8563500
10120 -13.0 8564932
10121 -21.0 8566712
10122 -19.0 8568105
10123 -18.0 8569880
10124 -20.0 8571808
10125 -21.0 8572377
10126 -20.0 8573508
10127 -20.0 8575380
10128 -21.0 8576615
10129 -17.0 8579492
10130 -18.0 8580718
10131 -19.0 8581750
10132 -21.0 8582744
10133 -13.0 8584905
10134 -15.0 8586368
10135 -18.0 8588200
10136 -18.0 8590588
10137 -21.0 8591035
10138 -21.0 8591544
10139 -21.0 8592171
10140 -19.0 8593320
10141 -17.0 8595109
10142 -21.0 8596102
10143 -17.0 8597281
10144 -19.0 8598857
10145 -21.0 8600404
10146 -19.0 8601492
10147 -20.0 8603664
10148 -18.0 8604537
10149 -18.0 8606078
10150 -20.0 8606602
10151 -20.0 8607429
10152 -14.0 8610428
10153 -17.0 8611673
10154 -19.0 8614397
10155 -18.0 8616050
10156 -19.0 8616772
10157 -21.0 8618858
10158 -18.0 8620818
10159 -21.0 8622058
10160 -21.0 8623848
10161 -21.0 8625145
10162 -19.0 8626774
10163 -20.0 8627852
10164 -20.0 8628685
10165 -19.0 8630554
10166 -21.0 8632092
10167 -21.0 8633206
10168 -19.0 8635207
10169 -21.0 8636380
10170 -18.0 8638830
10171 -19.0 8640042
10172 -20.0 8640994
10173 -18.0 8642523
10174 -17.0 8644486
10175 -18.0 8646445
10176 -13.0 8650131
10177 -13.0 8653141
10178 -19.0 8655206
10179 -18.0 8657165
10180 -15.0 8659050
10181 -19.0 8660076
10182 -17.0 8662590
10183 -19.0 8663736
10184 -17.0 8665596
10185 -14.0 8667984
10186 -21.0 8669346
10187 -19.0 8670433
10188 -21.0 8672403
10189 -16.0 8674223
10190 -21.0 8674972
10191 -21.0 8676809
10192 -18.0 8678713
10193 -21.0 8680073
10194 -19.0 8682014
10195 -9.0 8684242
10196 -14.0 8685478
10197 -19.0 8686568
10198 -16.0 8688625
10199 -19.0 8690269
10200 -16.0 8692252
10201 -19.0 8693892
10202 -7.0 8696342
10203 -11.0 8698538
10204 -13.0 8701070
10205 -17.0 8702258
10206 -17.0 8704896
10207 -21.0 8705523
10208 -21.0 8705972
10209 -18.0 8707442
10210 -20.0 8710044
10211 -18.0 8711389
10212 -17.0 8713608
10213 -17.0 8716065
10214 -21.0 8717359
10215 -17.0 8719397
10216 -20.0 8720592
10217 -19.0 8721981
10218 -21.0 8723955
10219 -19.0 8725894
10220 -19.0 8727226
10221 -18.0 8729436
10222 -15.0 8731755
10223 -20.0 8733448
10224 -21.0 8733895
10225 -21.0 8734583
10226 -18.0 8736413
10227 -15.0 8738237
10228 -17.0 8740584
10229 -17.0 8741708
10230 -18.0 8743356
10231 -21.0 8744409
10232 -19.0 8745267
10233 -20.0 8747076
10234 -7.0 8750791
10235 -14.0 8752821
10236 -16.0 8754636
10237 -18.0 8757270
10238 -20.0 8758584
10239 -16.0 8761065
10240 -19.0 8763004
10241 -20.0 8764868
10242 -18.0 8766580
10243 -12.0 8769559
10244 -19.0 8771201
10245 -17.0 8773907
10246 -21.0 8774909
10247 -16.0 8776542
10248 -19.0 8778545
10249 -17.0 8781013
10250 -19.0 8782833
10251 -18.0 8784314
10252 -17.0 8785864
10253 -16.0 8788283
10254 -20.0 8789718
10255 -11.0 8791862
10256 -18.0 8793521
10257 -21.0 8794703
10258 -19.0 8796160
10259 -21.0 8797702
10260 -21.0 8799249
10261 -19.0 8800461
10262 -19.0 8802650
10263 -19.0 8805571
10264 -20.0 8806772
10265 -21.0 8808132
10266 -20.0 8809817
10267 -17.0 8811616
10268 -20.0 8813424
10269 -20.0 8814257
10270 -21.0 8815681
10271 -16.0 8816702
10272 -21.0 8818369
10273 -20.0 8819623
10274 -16.0 8821257
10275 -21.0 8822794
10276 -20.0 8824429
10277 -15.0 8827048
10278 -17.0 8829574
10279 -18.0 8831464
10280 -21.0 8833066
10281 -16.0 8835179
10282 -15.0 8838088
10283 -17.0 8840484
10284 -17.0 8842880
10285 -21.0 8843933
10286 -19.0 8845026
10287 -20.0 8845975
10288 -15.0 8848703
10289 -16.0 8850589
10290 -18.0 8852613
10291 -20.0 8854124
10292 -19.0 8855092
10293 -20.0 8855988
10294 -19.0 8857261
10295 -21.0 8858256
10296 -18.0 8859604
10297 -19.0 8860566
10298 -21.0 8862343
10299 -21.0 8863575
10300 -19.0 8865154
10301 -13.0 8868098
10302 -18.0 8869147
10303 -18.0 8870503
10304 -20.0 8872252
10305 -20.0 8873262
10306 -19.0 8874171
10307 -13.0 8876692
10308 -16.0 8878503
10309 -20.0 8880794
10310 -18.0 8882628
10311 -20.0 8883643
10312 -20.0 8884908
10313 -19.0 8885938
10314 -21.0 8887959
10315 -19.0 8889349
10316 -17.0 8891263
10317 -18.0 8893395
10318 -14.0 8895668
10319 -20.0 8897295
10320 -17.0 8898665
10321 -21.0 8900267
10322 -9.0 8903228
10323 -20.0 8904914
10324 -20.0 8907134
10325 -12.0 8909738
10326 -20.0 8911050
10327 -10.0 8913393
10328 -17.0 8914882
10329 -18.0 8916414
10330 -12.0 8918778
10331 -15.0 8920598
10332 -20.0 8921731
10333 -20.0 8923297
10334 -21.0 8924167
10335 -20.0 8926264
10336 -17.0 8927932
10337 -17.0 8930396
10338 -7.0 8934296
10339 -19.0 8936668
10340 -18.0 8938870
10341 -14.0 8940659
10342 -20.0 8941679
10343 -15.0 8944533
10344 -20.0 8946158
10345 -19.0 8947062
10346 -21.0 8948425
10347 -19.0 8950743
10348 -17.0 8952895
10349 -19.0 8954535
10350 -20.0 8956160
10351 -19.0 8957490
10352 -18.0 8958785
10353 -17.0 8960885
10354 -18.0 8962908
10355 -16.0 8964911
10356 -17.0 8966634
10357 -13.0 8968610
10358 -20.0 8969074
10359 -20.0 8969669
10360 -16.0 8971786
10361 -18.0 8973811
10362 -19.0 8975510
10363 -19.0 8977458
10364 -20.0 8978656
10365 -21.0 8979890
10366 -21.0 8980461
10367 -19.0 8982037
10368 -17.0 8984557
10369 -15.0 8986742
10370 -15.0 8989723
10371 -16.0 8991954
10372 -20.0 8994421
10373 -21.0 8996876
10374 -16.0 8999006
10375 -19.0 9000580
10376 -21.0 9001335
10377 -18.0 9002196
10378 -21.0 9002765
10379 -21.0 9004251
10380 -21.0 9004942
10381 -18.0 9007935
10382 -18.0 9009653
10383 -17.0 9012180
10384 -19.0 9013143
10385 -18.0 9015110
10386 -21.0 9015738
10387 -19.0 9016957
10388 -18.0 9017756
10389 -15.0 9019998
10390 -18.0 9022571
10391 -16.0 9024200
10392 -16.0 9026124
10393 -19.0 9027213
10394 -18.0 9029232
10395 -19.0 9031055
10396 -19.0 9032018
10397 -19.0 9033539
10398 -19.0 9034500
10399 -12.0 9037168
10400 -20.0 9039026
10401 -19.0 9042007
10402 -5.0 9045950
10403 -12.0 9047894
10404 -16.0 9049946
10405 -20.0 9050960
10406 -20.0 9052461
10407 -19.0 9054229
10408 -20.0 9056100
10409 -18.0 9057934
10410 -19.0 9059144
10411 -15.0 9061775
10412 -20.0 9062911
10413 -15.0 9065590
10414 -18.0 9068511
10415 -15.0 9070770
10416 -17.0 9073606
10417 -20.0 9074987
10418 -19.0 9076809
10419 -14.0 9079324
10420 -21.0 9080562
10421 -21.0 9081860
10422 -19.0 9085682
10423 -17.0 9087406
10424 -17.0 9088649
10425 -18.0 9089762
10426 -19.0 9091153
10427 -18.0 9092752
10428 -13.0 9094682
